ID,UserId,CourseId,Progress,StartDate,Completed,Title,Category,Total_enrollment,Total_Completions,completion_rate,Username,Department,Enrollments,Completions
EN4115,EMP183,COR0383,100,2024-03-17,1,Become a Sustainable Business Change Agent Specialization,Leadership and Management,3941,2127,53.97107333164172,Cassandra Sutton,Software Engineer,16,9
EN4116,EMP110,COR1313,67,2024-03-17,0,Essential Google Cloud Infrastructure: Core Services,Cloud Computing,2123,2023,95.2896844088554,Kristina Farmer,Solution Enabler,5,0
EN4117,EMP254,COR0759,40,2024-03-18,0,Data Analysis with Python,Data Analysis,4860,3955,81.37860082304526,Wyatt Graves,Software Engineer,13,6
EN4118,EMP263,COR0368,100,2024-03-18,1,Market Research Specialization,Marketing,1374,1130,82.24163027656476,Larry Curtis,Software Engineer,20,13
EN4119,EMP266,COR1689,100,2024-03-18,1,Creative Writing: The Craft of Style,Music and Art,1461,1455,99.58932238193019,Brenda Brown,Software Engineer,21,14
EN4120,EMP163,COR1685,100,2024-03-18,1,"Managing Asthma, Allergies, Diabetes, and Seizures in School",Patient Care,3523,2949,83.70706783990917,Tanya Gould,Senior Software Engineer,27,20
EN4121,EMP231,COR1802,100,2024-03-19,1,Introduction to Spreadsheets and Models,Business Essentials,1082,941,86.96857670979668,Sarah Morris,Solution Enabler,25,18
EN4122,EMP083,COR1765,59,2024-03-19,0,Building Batch Data Pipelines on GCP 日本語版,Cloud Computing,4149,3513,84.67100506146059,Amy Nelson,Solution Consultant,12,5
EN4123,EMP106,COR1318,100,2024-03-19,1,Fundamentals of Graphic Design,Music and Art,4005,2590,64.66916354556804,Helen Taylor,Solution Consultant,28,21
EN4124,EMP071,COR1727,78,2024-03-19,0,Linux Embedded System Topics and Projects,Software Development,4285,2254,52.60210035005834,Timothy Martinez,Solution Consultant,30,23
EN4125,EMP187,COR0480,100,2024-03-19,1,Google Data Analytics (DE) Professional Certificate,Data Analysis,2191,1417,64.6736649931538,Kelsey Parker,Senior Software Engineer,14,7
EN4126,EMP274,COR1359,100,2024-03-19,1,Statistics for Data Science with Python,Probability and Statistics,1308,667,50.99388379204893,Kimberly Rodriguez,Senior Software Engineer,23,16
EN4127,EMP042,COR1155,100,2024-03-19,1,Principles of Photo Composition and Digital Image Post-Production,Music and Art,2181,1638,75.10316368638239,Jeffrey Hernandez,Senior Software Engineer,18,11
EN4128,EMP180,COR1453,100,2024-03-20,1,Types of Conflict,Business Essentials,278,232,83.45323741007195,Terri Thompson,Solution Consultant,12,5
EN4129,EMP252,COR1668,100,2024-03-20,1,Linear Algebra for Machine Learning and Data Science,Algorithms,4313,3892,90.23881289125897,William Thompson,Solution Enabler,25,18
EN4130,EMP193,COR0677,59,2024-03-20,0,Psychological First Aid,Psychology,676,657,97.18934911242604,James Wright,Solution Enabler,11,4
EN4131,EMP203,COR1013,100,2024-03-20,1,Verb Tenses and Passives,Learning English,4428,4081,92.16350496838301,Christopher Gonzalez,Software Engineer,24,17
EN4132,EMP143,COR1223,100,2024-03-20,1,Exploratory Data Analysis,Data Analysis,964,623,64.62655601659752,Joseph Moore,Senior Software Engineer,25,18
EN4133,EMP150,COR1345,95,2024-03-20,0,Genomic Data Science and Clustering (Bioinformatics V),Health Informatics,1626,927,57.01107011070111,David Wright,Software Engineer,13,6
EN4134,EMP252,COR1896,100,2024-03-20,1,Value-Based Care: Population Health,Healthcare Management,437,349,79.86270022883295,William Thompson,Solution Enabler,25,18
EN4135,EMP198,COR0267,100,2024-03-20,1,Palliative Care Always Specialization,Patient Care,143,119,83.21678321678321,Krystal Griffith,Software Engineer,26,19
EN4136,EMP039,COR1630,100,2024-03-21,1,"Engineering Project Management: Scope, Time and Cost Management",Leadership and Management,4702,3176,67.54572522330923,Cindy Mason,Senior Software Engineer,28,21
EN4137,EMP131,COR1197,11,2024-03-21,0,Planned Giving,Business Strategy,151,89,58.94039735099338,Patricia Richards,Solution Consultant,7,0
EN4138,EMP127,COR0290,7,2024-03-21,0,How to Start Your Own Business Specialization,Entrepreneurship,384,239,62.239583333333336,Zachary Padilla,Solution Enabler,9,2
EN4139,EMP099,COR0448,100,2024-03-21,1,Salesforce Sales Operations Professional Certificate,Business Essentials,1359,1180,86.82855040470935,Susan Davis,Solution Consultant,27,20
EN4140,EMP061,COR1229,17,2024-03-21,0,Introduction to Supply Chain Finance & Blockchain Technology,Business Strategy,103,72,69.90291262135922,Christopher Taylor,Software Engineer,6,0
EN4141,EMP052,COR1644,100,2024-03-21,1,Managing Machine Learning Projects,Machine Learning,3869,3324,85.91367278366504,Alexandra Nguyen,Solution Enabler,19,12
EN4142,EMP141,COR0705,37,2024-03-22,0,Project Execution: Running the Project,Leadership and Management,2132,1119,52.4859287054409,Charles Black,Software Engineer,17,10
EN4143,EMP149,COR0364,73,2024-03-22,0,Art for Games  Specialization,Music and Art,1597,1425,89.22980588603632,Julia Barry,Senior Software Engineer,16,9
EN4144,EMP173,COR0614,100,2024-03-22,1,Politics and Economics of International Energy,Economics,4948,4205,84.98383185125303,Joyce Lane,Software Engineer,18,11
EN4145,EMP228,COR1587,100,2024-03-22,1,"Response Surfaces, Mixtures, and Model Building",Probability and Statistics,2538,2442,96.2174940898345,Danielle Horne,Solution Enabler,24,17
EN4146,EMP198,COR0677,100,2024-03-23,1,Psychological First Aid,Psychology,676,657,97.18934911242604,Krystal Griffith,Software Engineer,26,19
EN4147,EMP007,COR0821,100,2024-03-23,1,Positive Psychology: Martin E. P. Seligman’s Visionary Science,Psychology,2144,2063,96.22201492537313,Lauren Green,Solution Consultant,28,21
EN4148,EMP224,COR1864,69,2024-03-24,0,Hands-on Introduction to Linux Commands and Shell Scripting,Software Development,892,595,66.70403587443946,Zachary Schwartz,Software Engineer,18,11
EN4149,EMP291,COR1025,100,2024-03-24,1,Programming for the Internet of Things Project,Electrical Engineering,465,285,61.29032258064516,Chelsea Hess,Solution Enabler,17,10
EN4150,EMP246,COR0557,100,2024-03-24,1,Introduction to Engineering Mechanics,Mechanical Engineering,2729,2385,87.39465005496518,Cindy Bauer,Senior Software Engineer,28,21
EN4151,EMP024,COR0383,100,2024-03-24,1,Become a Sustainable Business Change Agent Specialization,Leadership and Management,3941,2127,53.97107333164172,Justin Jackson,Solution Enabler,28,21
EN4152,EMP066,COR1852,100,2024-03-24,1,Accounting for Business Decision Making: Strategy Assessment and Control,Business Essentials,1201,686,57.11906744379684,Jeremy Acevedo,Software Engineer,15,8
EN4153,EMP052,COR1846,100,2024-03-24,1,Value-Based Care: Reimbursement Models,Public Health,4705,3122,66.35494155154092,Alexandra Nguyen,Solution Enabler,19,12
EN4154,EMP233,COR0287,35,2024-03-24,0,Financial Reporting Specialization,Business Essentials,396,330,83.33333333333334,Emily Hill,Solution Consultant,29,22
EN4155,EMP132,COR1056,100,2024-03-24,1,Startup Valuation Methods,Finance,2335,1446,61.92719486081371,David Mcdowell,Software Engineer,22,15
EN4156,EMP101,COR1340,100,2024-03-25,1,Marketing: Customer Needs and Wants,Business Strategy,1409,1287,91.34137686302341,Carl Reynolds,Solution Consultant,24,17
EN4157,EMP146,COR1539,74,2024-03-25,0,Inheritance and Data Structures in Java,Software Development,1902,1010,53.10199789695058,Isaac Williams,Software Engineer,22,15
EN4158,EMP140,COR1463,25,2024-03-25,0,Flight Mechanics - Anemobarometry,Physics and Astronomy,2530,1615,63.83399209486166,Robert Perez,Solution Enabler,6,0
EN4159,EMP210,COR1244,100,2024-03-25,1,Inventory Management,Business Strategy,3488,3394,97.30504587155964,Tanner Wright,Solution Enabler,25,18
EN4160,EMP094,COR1566,42,2024-03-25,0,Project Execution and Control,Leadership and Management,1945,1072,55.11568123393317,Elizabeth Dennis,Solution Consultant,13,6
EN4161,EMP221,COR1998,100,2024-03-25,1,Guitar Performance Techniques,Music and Art,2161,0,0.0,Arthur Johnson,Solution Enabler,25,18
EN4162,EMP225,COR1491,100,2024-03-25,1,Getting Started with Data Visualization in R,Data Analysis,782,533,68.15856777493606,Teresa Andrews MD,Senior Software Engineer,29,22
EN4163,EMP211,COR1683,33,2024-03-26,0,Developing Data Products,Data Analysis,659,400,60.69802731411229,Jordan Pineda,Software Engineer,9,2
EN4164,EMP063,COR1091,100,2024-03-26,1,Introduction to Systems Biology,Basic Science,1204,909,75.4983388704319,Gerald Turner,Senior Software Engineer,20,13
EN4165,EMP188,COR0599,92,2024-03-26,0,Curanderismo: Traditional Healing Using Plants,History,1865,1494,80.10723860589812,Luke Wells,Senior Software Engineer,11,4
EN4166,EMP219,COR1234,100,2024-03-27,1,Executive Data Science Capstone,Leadership and Management,4501,2290,50.87758275938681,Bradley Cabrera,Senior Software Engineer,30,23
EN4167,EMP184,COR1089,100,2024-03-27,1,SQL for Data Science Capstone Project,Data Analysis,697,685,98.27833572453372,Katherine Hernandez,Solution Consultant,13,6
EN4168,EMP199,COR1013,100,2024-03-27,1,Verb Tenses and Passives,Learning English,4428,4081,92.16350496838301,Richard Kim,Software Engineer,30,23
EN4169,EMP156,COR1991,91,2024-03-27,0,Think Again IV: How to Avoid Fallacies,Philosophy,2775,0,0.0,Sara Harvey,Solution Enabler,20,13
EN4170,EMP060,COR0656,100,2024-03-28,1,Indigenous Canada,History,1202,965,80.2828618968386,Nicole Fitzgerald,Senior Software Engineer,19,12
EN4171,EMP016,COR1985,100,2024-03-29,1,Write Professional Emails in English,Learning English,1879,0,0.0,Michael Miller,Software Engineer,25,18
EN4172,EMP023,COR1297,12,2024-03-29,0,Questionnaire Design for Social Surveys,Psychology,1513,1389,91.80436219431593,Patrick Garcia,Senior Software Engineer,6,0
EN4173,EMP028,COR0574,100,2024-03-29,1,Business Sustainability in the Circular Economy,Business Essentials,4498,2506,55.71365051133837,Luis Wright,Solution Enabler,16,9
EN4174,EMP298,COR0056,100,2024-03-30,1,Data Visualization with Tableau Specialization,Data Analysis,317,216,68.13880126182966,Amy Johnson,Solution Enabler,23,16
EN4175,EMP010,COR1505,100,2024-03-30,1,Bayesian Statistics: From Concept to Data Analysis,Probability and Statistics,2890,2266,78.4083044982699,Patrick Sanchez,Solution Consultant,27,20
EN4176,EMP290,COR0141,100,2024-03-30,1,"Effective Communication: Writing, Design, and Presentation Specialization",Business Essentials,2987,2123,71.07465684633412,Marie Brown,Senior Software Engineer,26,19
EN4177,EMP160,COR0629,21,2024-03-30,0,Deep Neural Networks with PyTorch,Machine Learning,2270,2252,99.20704845814979,William Parker,Senior Software Engineer,11,4
EN4178,EMP099,COR1918,100,2024-03-30,1,Hypothesis-Driven Development,Design and Product,2689,1727,64.22461881740425,Susan Davis,Solution Consultant,27,20
EN4179,EMP278,COR0229,100,2024-03-30,1,Software Testing and Automation Specialization,Software Development,929,680,73.19698600645856,Meredith Clark,Solution Enabler,22,15
EN4180,EMP206,COR0093,100,2024-03-30,1,The DIY Musician Specialization,Music and Art,2778,2094,75.377969762419,Daniel Rodriguez,Software Engineer,26,19
EN4181,EMP201,COR0355,100,2024-03-31,1,International Marketing & Cross Industry Growth  Specialization,Marketing,1510,1077,71.32450331125828,Kevin Martinez,Software Engineer,22,15
EN4182,EMP233,COR1385,100,2024-03-31,1,Finding Mutations in DNA and Proteins (Bioinformatics VI),Health Informatics,3752,1889,50.346481876332625,Emily Hill,Solution Consultant,29,22
EN4183,EMP249,COR1700,100,2024-03-31,1,Information Gathering and Vetting,Personal Development,2673,1912,71.53011597456042,Mary Thompson,Software Engineer,19,12
EN4184,EMP238,COR0416,42,2024-04-01,0,IBM Data Science Professional Certificate,Data Analysis,135,118,87.4074074074074,Chelsea Ramirez,Software Engineer,25,18
EN4185,EMP238,COR1302,27,2024-04-01,0,Molecular Evolution (Bioinformatics IV),Health Informatics,2167,1791,82.64882325796032,Chelsea Ramirez,Software Engineer,25,18
EN4186,EMP036,COR1065,81,2024-04-01,0,Intermediate Grammar Project,Learning English,4984,2765,55.47752808988764,Daniel Soto,Software Engineer,29,22
EN4187,EMP263,COR0983,100,2024-04-01,1,"Algorithms for Searching, Sorting, and Indexing",Algorithms,4999,4402,88.05761152230446,Larry Curtis,Software Engineer,20,13
EN4188,EMP065,COR1084,100,2024-04-02,1,La gestión de los riesgos y la administración de los cambios en el proyecto,Leadership and Management,4270,4169,97.63466042154568,Phillip Ellis,Solution Enabler,22,15
EN4189,EMP221,COR1508,23,2024-04-02,0,Qualitative Data Collection Methods,Health Informatics,2475,1719,69.45454545454545,Arthur Johnson,Solution Enabler,25,18
EN4190,EMP246,COR0870,100,2024-04-03,1,Write Your First Novel,Music and Art,1586,826,52.08070617906684,Cindy Bauer,Senior Software Engineer,28,21
EN4191,EMP169,COR0262,79,2024-04-03,0,Fundamentals of Computing Specialization,Software Development,3294,2276,69.09532483302975,James Johnson,Solution Enabler,23,16
EN4192,EMP117,COR1883,98,2024-04-04,0,Present with Purpose: Create/Deliver Effective Presentations,Personal Development,3004,2242,74.63382157123834,Kayla Goodman,Solution Enabler,26,19
EN4193,EMP288,COR0187,49,2024-04-04,0,Photography Basics and Beyond: From Smartphone to DSLR Specialization,Music and Art,2555,1578,61.76125244618396,Ashley Smith,Software Engineer,23,16
EN4194,EMP291,COR0746,100,2024-04-04,1,From Likes to Leads: Interact with Customers Online,Marketing,4979,3409,68.46756376782487,Chelsea Hess,Solution Enabler,17,10
EN4195,EMP111,COR0255,100,2024-04-04,1,Introduction to Business Specialization,Business Essentials,3044,1527,50.16425755584757,Brandon Cantu,Solution Consultant,21,14
EN4196,EMP220,COR1329,9,2024-04-04,0,Guitar for Beginners,Music and Art,4164,2600,62.43996157540826,Jonathan Petersen,Solution Consultant,5,0
EN4197,EMP019,COR0479,100,2024-04-05,1,Analitik Data Google Professional Certificate,Data Analysis,4758,4402,92.5178646490122,Phillip Sullivan,Senior Software Engineer,13,6
EN4198,EMP169,COR1954,43,2024-04-05,0,Effective Problem-Solving and Decision-Making,Business Essentials,4178,2273,54.40402106270943,James Johnson,Solution Enabler,23,16
EN4199,EMP283,COR1950,30,2024-04-05,0,Sustainability Challenges for the Planet and Employers,Environmental Science and Sustainability,2637,2295,87.03071672354949,Timothy Campbell,Solution Enabler,15,8
EN4200,EMP267,COR1755,100,2024-04-05,1,Introduction to GIS Mapping,Environmental Science and Sustainability,2026,1145,56.51530108588352,Ronald Brewer MD,Senior Software Engineer,16,9
EN4201,EMP261,COR0517,100,2024-04-06,1,"Cybersecurity Roles, Processes & Operating System Security",Security,1899,1737,91.4691943127962,James Brewer,Software Engineer,29,22
EN4202,EMP293,COR0761,100,2024-04-06,1,Digital Product Management: Modern Fundamentals,Leadership and Management,2307,1588,68.83398352839185,Jay Williams,Solution Consultant,20,13
EN4203,EMP177,COR1046,98,2024-04-07,0,Introduction to Big Data,Data Analysis,214,142,66.35514018691589,Maria Hansen,Software Engineer,13,6
EN4204,EMP296,COR0941,100,2024-04-07,1,Security Principles,Security,3472,2957,85.16705069124424,Anthony Beltran,Software Engineer,9,2
EN4205,EMP193,COR1744,2,2024-04-07,0,Getting started with TensorFlow 2,Machine Learning,3350,2493,74.41791044776119,James Wright,Solution Enabler,11,4
EN4206,EMP160,COR0720,100,2024-04-07,1,Viral Marketing and How to Craft Contagious Content,Marketing,975,493,50.56410256410256,William Parker,Senior Software Engineer,11,4
EN4207,EMP065,COR1833,100,2024-04-08,1,Entrepreneurship I: Laying the Foundation,Entrepreneurship,2092,1491,71.27151051625239,Phillip Ellis,Solution Enabler,22,15
EN4208,EMP064,COR1102,79,2024-04-08,0,Explore Core Data Concepts in Microsoft Azure,Data Management,183,171,93.44262295081968,Troy Walker,Software Engineer,14,7
EN4209,EMP047,COR1991,100,2024-04-08,1,Think Again IV: How to Avoid Fallacies,Philosophy,2775,0,0.0,Peter Wright,Software Engineer,29,22
EN4210,EMP116,COR0714,100,2024-04-08,1,Connected Leadership,Personal Development,2973,1606,54.019508913555335,Monica Rivera,Software Engineer,23,16
EN4211,EMP148,COR0442,24,2024-04-08,0,Meta Database Engineer Professional Certificate,Data Management,2153,1214,56.386437529029266,Daniel Thompson,Solution Enabler,14,7
EN4212,EMP202,COR0986,100,2024-04-08,1,Containerized Applications on AWS,Cloud Computing,2354,1886,80.11894647408666,Aaron Anderson,Solution Consultant,29,22
EN4213,EMP238,COR1552,100,2024-04-09,1,Transformational Leadership for Inclusive Innovation,Business Essentials,4812,4476,93.01745635910224,Chelsea Ramirez,Software Engineer,25,18
EN4214,EMP146,COR0670,100,2024-04-09,1,Linear Algebra for Machine Learning and Data Science,Algorithms,4190,4021,95.96658711217184,Isaac Williams,Software Engineer,22,15
EN4215,EMP141,COR0878,70,2024-04-09,0,English for Business and Entrepreneurship,Learning English,1007,662,65.73982125124131,Charles Black,Software Engineer,17,10
EN4216,EMP087,COR0152,100,2024-04-09,1,Culture-Driven Team Building Specialization,Business Essentials,231,203,87.87878787878788,Jason Hill,Software Engineer,11,4
EN4217,EMP291,COR0990,100,2024-04-09,1,Probabilistic Graphical Models 1: Representation,Machine Learning,3421,2877,84.09821689564455,Chelsea Hess,Solution Enabler,17,10
EN4218,EMP246,COR0179,100,2024-04-09,1,"TESOL Certificate, Part 2: Teach English Now! Specialization",Learning English,386,248,64.24870466321244,Cindy Bauer,Senior Software Engineer,28,21
